length	num_GC	number_of_fragments	GC_content	number_of_positions	GC_bias	smoothed_GC_bias
187	161	0	0.8609625668449198	55913	0.0	0.0
187	162	0	0.8663101604278075	42948	0.0	0.0
187	163	0	0.8716577540106952	32606	0.0	0.0
187	164	0	0.8770053475935828	25976	0.0	0.0
187	165	0	0.8823529411764706	20799	0.0	0.0
187	166	0	0.8877005347593583	13728	0.0	0.0
187	167	0	0.893048128342246	10436	0.0	0.0
187	168	0	0.8983957219251337	6958	0.0	0.0
187	169	0	0.9037433155080213	5263	0.0	0.0
187	170	0	0.9090909090909091	4024	0.0	0.0
187	171	0	0.9144385026737968	3012	0.0	0.0
187	172	0	0.9197860962566845	2064	0.0	0.0
187	173	0	0.9251336898395722	1576	0.0	0.0
187	174	0	0.93048128342246	1170	0.0	0.0
187	175	0	0.9358288770053476	763	0.0	0.0
187	176	0	0.9411764705882353	554	0.0	0.0
187	177	0	0.946524064171123	300	0.0	0.0
187	178	0	0.9518716577540107	148	0.0	0.0
187	179	0	0.9572192513368984	163	0.0	0.0
187	180	0	0.9625668449197861	175	0.0	0.0
187	181	0	0.9679144385026738	119	0.0	0.0
187	182	0	0.9732620320855615	7	0.0	0.0
187	183	0	0.9786096256684492	12	0.0	0.0
187	184	0	0.983957219251337	22	0.0	0.0
187	185	0	0.9893048128342246	7	0.0	0.0
187	186	0	0.9946524064171123	0		
187	187	0	1.0	0		
188	0	0	0.0	68187	0.0	0.0
188	1	0	0.005319148936170213	56239	0.0	0.0
188	2	0	0.010638297872340425	65753	0.0	0.0
188	3	0	0.015957446808510637	72775	0.0	0.0
188	4	0	0.02127659574468085	74723	0.0	0.0
188	5	0	0.026595744680851064	81103	0.0	0.0
188	6	0	0.031914893617021274	86619	0.0	0.0
188	7	0	0.03723404255319149	89119	0.0	0.0
188	8	0	0.0425531914893617	95792	0.0	0.0
188	9	0	0.047872340425531915	97949	0.0	0.0
188	10	0	0.05319148936170213	100161	0.0	0.0
188	11	0	0.05851063829787234	102229	0.0	0.0
188	12	0	0.06382978723404255	102038	0.0	0.0
188	13	0	0.06914893617021277	101836	0.0	0.0
188	14	0	0.07446808510638298	105229	0.0	0.0
188	15	0	0.0797872340425532	106799	0.0	0.0
188	16	0	0.0851063829787234	111838	0.0	0.0
188	17	0	0.09042553191489362	117631	0.0	0.0
188	18	0	0.09574468085106383	121457	0.0	0.0
188	19	0	0.10106382978723404	127705	0.0	0.0
188	20	0	0.10638297872340426	134933	0.0	0.0
188	21	0	0.11170212765957446	143605	0.0	0.0
188	22	0	0.11702127659574468	155609	0.0	0.0
188	23	0	0.12234042553191489	166122	0.0	0.0
188	24	0	0.1276595744680851	183576	0.0	0.0
188	25	0	0.13297872340425532	198806	0.0	0.0
188	26	0	0.13829787234042554	223662	0.0	0.0
188	27	0	0.14361702127659576	253358	0.0	0.0
188	28	0	0.14893617021276595	294542	0.0	0.0
188	29	0	0.15425531914893617	349226	0.0	0.0
188	30	0	0.1595744680851064	422146	0.0	0.0
188	31	0	0.16489361702127658	517161	0.0	0.0
188	32	0	0.1702127659574468	651360	0.0	0.0
188	33	0	0.17553191489361702	838237	0.0	0.0
188	34	0	0.18085106382978725	1093567	0.0	0.0
188	35	0	0.18617021276595744	1439267	0.0	0.0
188	36	0	0.19148936170212766	1918125	0.0	0.0
188	37	0	0.19680851063829788	2550775	0.0	0.0
188	38	0	0.20212765957446807	3376082	0.0	0.0
188	39	2	0.2074468085106383	4418979	0.7299238470489586	0.0774116583031612
188	40	1	0.2127659574468085	5772860	0.2793691646522313	0.25950427067610615
188	41	0	0.21808510638297873	7450972	0.0	0.29856555919800215
188	42	2	0.22340425531914893	9500341	0.3395160396567407	0.35083478634042187
188	43	3	0.22872340425531915	11939642	0.405227998256802	0.3995393790989994
188	44	3	0.23404255319148937	14818174	0.32650967842345757	0.44948331908429634
188	45	7	0.2393617021276596	18195476	0.6204461774443252	0.48178455357753136
188	46	4	0.24468085106382978	21954747	0.2938333246753934	0.5125826231009486
188	47	11	0.25	26155237	0.6782714235928001	0.5217991753030558
188	48	6	0.2553191489361702	30734083	0.31484767107337086	0.5533262777643141
188	49	14	0.26063829787234044	35682286	0.6327685132606111	0.6095832838981488
188	50	19	0.26595744680851063	40919439	0.7488475695190083	0.6332273473391481
188	51	17	0.2712765957446808	46388618	0.5910265377925843	0.6768511043842065
188	52	25	0.2765957446808511	52007503	0.7752530802403069	0.6953623442904188
188	53	27	0.28191489361702127	57634082	0.7555337664277461	0.7198425081538491
188	54	28	0.2872340425531915	63239863	0.7140631238230203	0.7400035521459896
188	55	38	0.2925531914893617	68727394	0.8917091324961723	0.7713075330277025
188	56	37	0.2978723404255319	74048968	0.8058462854824441	0.8054956221425658
188	57	28	0.30319148936170215	79136246	0.5706266901252789	0.8472702847379867
188	58	43	0.30851063829787234	83947570	0.8260946714923856	0.8716453839723383
188	59	40	0.31382978723404253	88549263	0.7285251265634046	0.9168918820568331
188	60	55	0.3191489361702128	92783566	0.9560071141476217	0.9358324893560084
188	61	51	0.324468085106383	96728622	0.8503244558634184	0.9726927539575279
188	62	50	0.32978723404255317	100174782	0.8049725907336039	1.0223371655797515
188	63	43	0.3351063829787234	103308731	0.6712756955821483	1.038625444203597
188	64	55	0.3404255319148936	105971549	0.8370336190139619	1.0553349623751658
188	65	78	0.34574468085106386	108225572	1.162342740185599	1.0906952258260412
188	66	66	0.35106382978723405	110050327	0.9672129280123128	1.1141171953010387
188	67	68	0.35638297872340424	111388626	0.9845495100917309	1.1620011219448856
188	68	85	0.3617021276595745	112197885	1.2218102101266328	1.1996770476650798
188	69	92	0.3670212765957447	112509894	1.3187625523724498	1.2412209902114661
188	70	95	0.3723404255319149	112269635	1.3646798816630747	1.3107400121598984
188	71	95	0.3776595744680851	111491202	1.374208094071464	1.336123445988743
188	72	75	0.3829787234042553	110185545	1.097756794587448	1.374001599545781
188	73	102	0.3882978723404255	108549224	1.5154546451399464	1.3978650161760071
188	74	91	0.39361702127659576	106703030	1.3754161986097253	1.4212588398470203
188	75	103	0.39893617021276595	104694187	1.5866610131180525	1.477848792176141
188	76	76	0.40425531914893614	102471078	1.1961393610490296	1.4978531711661667
188	77	84	0.4095744680851064	100218001	1.351770749964964	1.5150308553149177
188	78	91	0.4148936170212766	97915745	1.4988506281879332	1.5533527212928497
188	79	90	0.42021276595744683	95772494	1.5155532738542363	1.5824002632397476
188	80	80	0.425531914893617	93631678	1.377960203472402	1.611533917500522
188	81	71	0.4308510638297872	91481719	1.2516806159452893	1.639450235862543
188	82	78	0.43617021276595747	89423793	1.4067308452978933	1.6706669630080138
188	83	86	0.44148936170212766	87502225	1.5850714713079361	1.6879613273165408
188	84	79	0.44680851063829785	85552412	1.4892387486689227	1.6989310580859853
188	85	86	0.4521276595744681	83717185	1.656736075436221	1.7209424388306704
188	86	87	0.4574468085106383	81998103	1.7111376296025085	1.735302651427515
188	87	70	0.4627659574468085	80328251	1.4053976515659428	1.7576670273206603
188	88	84	0.46808510638297873	78636070	1.7227687290547395	1.7703356999317656
188	89	79	0.4734042553191489	76932736	1.6560956182877484	1.7757717716440429
188	90	79	0.4787234042553192	75137392	1.6956666128695033	1.7965907582439162
188	91	93	0.48404255319148937	73301358	2.046163920379866	1.830821138952316
188	92	70	0.48936170212765956	71442304	1.5802000913884242	1.8606591049968868
188	93	57	0.4946808510638298	69614879	1.3205117734054233	1.8965351910301909
188	94	90	0.5	67749174	2.142436700805905	1.9100283026660507
188	95	56	0.5053191489361702	65885007	1.3707899924460762	1.927146049478827
188	96	61	0.5106382978723404	63987623	1.5374583241998392	1.9474635845569463
188	97	70	0.5159574468085106	61892147	1.824030039058099	2.000167341227086
188	98	64	0.5212765957446809	59412004	1.7373017892928495	2.069388076717132
188	99	70	0.526595744680851	56346517	2.0035512631561523	2.101357109187918
188	100	68	0.5319148936170213	52751628	2.0789427988476685	2.1391228518649257
188	101	59	0.5372340425531915	48647805	1.9559522875780833	2.1893559632303394
188	102	70	0.5425531914893617	44234490	2.552151845987138	2.257184780733744
188	103	49	0.5478723404255319	39849004	1.9831159322541592	2.2881561060664874
188	104	49	0.5531914893617021	35608700	2.2192664915276246	2.3584302247247373
188	105	36	0.5585106382978723	31664038	1.8336046315619656	2.470432337988678
188	106	42	0.5638297872340425	28124920	2.408393737151244	2.4968200650480306
188	107	31	0.5691489361702128	25063895	1.9947231406564176	2.5052074368486568
188	108	17	0.574468085106383	22385795	1.2247456161160575	2.5309568310640804
188	109	31	0.5797872340425532	20083006	2.4894446255447353	2.5661019492124453
188	110	29	0.5851063829787234	18101233	2.583802617190449	2.57756314086006
188	111	22	0.5904255319148937	16401760	2.163225145886427	2.6066447081809376
188	112	21	0.5957446808510638	14971199	2.2622062930924822	2.596958408149255
188	113	22	0.601063829787234	13722223	2.5856378859893296	2.623145150560582
188	114	12	0.6063829787234043	12601569	1.535769784718979	2.623145150560582
188	115	14	0.6117021276595744	11588713	1.948329125241079	2.6649360220902443
188	116	13	0.6170212765957447	10665179	1.9658242947545128	2.6649360220902443
188	117	18	0.6223404255319149	9817025	2.957073386833286	2.6798938386109663
188	118	8	0.6276595744680851	9016910	1.430875167527927	2.7608223021609897
188	119	8	0.6329787234042553	8258424	1.5622923461951383	2.7405648439272294
188	120	12	0.6382978723404256	7557654	2.5607296801694495	2.7712755372205913
188	121	5	0.6436170212765957	6876425	1.172672628476483	2.7998007010231896
188	122	8	0.648936170212766	6244734	2.0660724070607714	2.7498864683288695
188	123	10	0.6542553191489362	5637583	2.8607278613091465	2.7118897604534116
188	124	5	0.6595744680851063	5085664	1.585593420892808	2.645199899521785
188	125	8	0.6648936170212766	4547133	2.837408232139733	2.6222402164988994
188	126	4	0.6702127659574468	4055626	1.5906388565950411	2.544399840796671
188	127	2	0.675531914893617	3618952	0.8912851432427288	2.4888545849713575
188	128	5	0.6808510638297872	3221666	2.502989254401729	2.4713305959094987
188	129	4	0.6861702127659575	2879443	2.2403764559385686	2.421324325287995
188	130	9	0.6914893617021277	2570297	5.647141821621594	2.330990956374966
188	131	1	0.6968085106382979	2309187	0.6984099061073357	2.1876430281855823
188	132	2	0.7021276595744681	2083549	1.5480884547032778	2.1876430281855823
188	133	2	0.7074468085106383	1880614	1.7151409867780203	2.141025973085975
188	134	1	0.7127659574468085	1701819	0.9476678047749378	2.2080293607898263
188	135	2	0.7180851063829787	1544261	2.0887130813434776	2.044197296513523
188	136	0	0.723404255319149	1409404	0.0	2.1106872817041693
188	137	1	0.7287234042553191	1284734	1.2553252858990889	2.0711340239234945
188	138	4	0.7340425531914894	1173887	5.495449138986222	1.9905093964120772
188	139	1	0.7393617021276596	1074409	1.5010662381404847	1.9905093964120772
188	140	2	0.7446808510638298	986018	3.271256865197755	1.9905093964120772
188	141	1	0.75	917014	1.7587071471692688	1.947300202254076
188	142	4	0.7553191489361702	851950	7.572083224857233	1.9905093964120772
188	143	1	0.7606382978723404	789778	2.0420410240020357	1.9452589754286511
188	144	1	0.7659574468085106	730619	2.2073872645719317	1.828819398007447
188	145	1	0.7712765957446809	684514	2.356064413371063	1.880762502925755
188	146	0	0.776595744680851	637258	0.0	1.4269910060977933
188	147	1	0.7819148936170213	594473	2.7129223292803544	1.109625814551714
188	148	1	0.7872340425531915	559882	2.8805338908096347	1.1512321924282436
188	149	0	0.7925531914893617	525036	0.0	0.0
188	150	0	0.7978723404255319	482986	0.0	0.0
188	151	0	0.8031914893617021	436992	0.0	0.0
188	152	1	0.8085106382978723	385713	4.181241171166852	0.0
188	153	0	0.8138297872340425	334178	0.0	0.0
188	154	0	0.8191489361702128	281952	0.0	0.0
188	155	1	0.824468085106383	234517	6.87693888227412	0.0
188	156	0	0.8297872340425532	196497	0.0	0.0
188	157	0	0.8351063829787234	162447	0.0	0.0
188	158	0	0.8404255319148937	134221	0.0	0.0
188	159	0	0.8457446808510638	107392	0.0	0.0
188	160	0	0.851063829787234	85487	0.0	0.0
188	161	0	0.8563829787234043	66710	0.0	0.0
188	162	0	0.8617021276595744	53241	0.0	0.0
188	163	0	0.8670212765957447	40905	0.0	0.0
188	164	0	0.8723404255319149	31145	0.0	0.0
188	165	0	0.8776595744680851	25014	0.0	0.0
188	166	0	0.8829787234042553	19649	0.0	0.0
188	167	0	0.8882978723404256	13016	0.0	0.0
188	168	0	0.8936170212765957	9903	0.0	0.0
188	169	0	0.898936170212766	6626	0.0	0.0
188	170	0	0.9042553191489362	5017	0.0	0.0
188	171	0	0.9095744680851063	3838	0.0	0.0
188	172	0	0.9148936170212766	2862	0.0	0.0
188	173	0	0.9202127659574468	1991	0.0	0.0
188	174	0	0.925531914893617	1513	0.0	0.0
188	175	0	0.9308510638297872	1124	0.0	0.0
188	176	0	0.9361702127659575	731	0.0	0.0
188	177	0	0.9414893617021277	527	0.0	0.0
188	178	0	0.9468085106382979	285	0.0	0.0
188	179	0	0.9521276595744681	151	0.0	0.0
188	180	0	0.9574468085106383	159	0.0	0.0
188	181	0	0.9627659574468085	166	0.0	0.0
188	182	0	0.9680851063829787	115	0.0	0.0
188	183	0	0.973404255319149	5	0.0	0.0
188	184	0	0.9787234042553191	16	0.0	0.0
188	185	0	0.9840425531914894	18	0.0	0.0
188	186	0	0.9893617021276596	6	0.0	0.0
188	187	0	0.9946808510638298	0		
188	188	0	1.0	0		
189	0	0	0.0	67428	0.0	0.0
189	1	0	0.005291005291005291	55640	0.0	0.0
189	2	0	0.010582010582010581	65101	0.0	0.0
189	3	0	0.015873015873015872	72023	0.0	0.0
189	4	0	0.021164021164021163	74068	0.0	0.0
189	5	0	0.026455026455026454	80398	0.0	0.0
189	6	0	0.031746031746031744	85707	0.0	0.0
189	7	0	0.037037037037037035	88324	0.0	0.0
189	8	0	0.042328042328042326	94865	0.0	0.0
189	9	0	0.047619047619047616	97012	0.0	0.0
189	10	0	0.05291005291005291	99230	0.0	0.0
189	11	0	0.0582010582010582	101277	0.0	0.0
189	12	0	0.06349206349206349	101210	0.0	0.0
189	13	0	0.06878306878306878	101085	0.0	0.0
189	14	0	0.07407407407407407	104106	0.0	0.0
189	15	0	0.07936507936507936	105642	0.0	0.0
189	16	0	0.08465608465608465	110228	0.0	0.0
189	17	0	0.08994708994708994	116185	0.0	0.0
189	18	0	0.09523809523809523	119772	0.0	0.0
189	19	0	0.10052910052910052	125725	0.0	0.0
189	20	0	0.10582010582010581	133172	0.0	0.0
189	21	0	0.1111111111111111	141057	0.0	0.0
189	22	0	0.1164021164021164	152552	0.0	0.0
189	23	0	0.12169312169312169	162634	0.0	0.0
189	24	0	0.12698412698412698	179547	0.0	0.0
189	25	0	0.13227513227513227	193858	0.0	0.0
189	26	0	0.13756613756613756	217206	0.0	0.0
189	27	0	0.14285714285714285	244905	0.0	0.0
189	28	0	0.14814814814814814	284332	0.0	0.0
189	29	0	0.15343915343915343	334398	0.0	0.0
189	30	0	0.15873015873015872	403420	0.0	0.0
189	31	0	0.164021164021164	490900	0.0	0.0
189	32	0	0.1693121693121693	614739	0.0	0.0
189	33	0	0.1746031746031746	786683	0.0	0.0
189	34	0	0.17989417989417988	1024265	0.0	0.0
189	35	1	0.18518518518518517	1343369	1.214962753964753	0.0
189	36	0	0.19047619047619047	1782583	0.0	0.0
189	37	2	0.19576719576719576	2374672	1.3746263061432282	0.0
189	38	0	0.20105820105820105	3143454	0.0	0.0
189	39	0	0.20634920634920634	4117031	0.0	0.0
189	40	2	0.21164021164021163	5381640	0.6065598218501707	0.21527841141438422
189	41	1	0.21693121693121692	6960222	0.2344958680672651	0.277948692890875
189	42	3	0.2222222222222222	8902115	0.5500299534989863	0.34763631627481495
189	43	5	0.2275132275132275	11213874	0.7277339213151834	0.3898969429005976
189	44	2	0.2328042328042328	13945957	0.2340668768490934	0.45530680821516656
189	45	2	0.23809523809523808	17179927	0.19000584808432264	0.48272809226365776
189	46	7	0.24338624338624337	20793052	0.549462536755842	0.513036267239047
189	47	10	0.24867724867724866	24846269	0.6568967356148628	0.5258708004319163
189	48	8	0.25396825396825395	29287153	0.44583187715948386	0.5529382631610356
189	49	5	0.25925925925925924	34097600	0.23933404401349012	0.5975175675473245
189	50	9	0.26455026455026454	39211995	0.37461214861620495	0.6320576226887243
189	51	10	0.2698412698412698	44571853	0.36618250980745093	0.6798695150878391
189	52	12	0.2751322751322751	50111650	0.390841642571548	0.692675137768606
189	53	24	0.2804232804232804	55704022	0.7032066588646153	0.7184537870542154
189	54	19	0.2857142857142857	61255560	0.50625155817344	0.747951016342795
189	55	29	0.291005291005291	66749380	0.7091025518903008	0.7698823280789311
189	56	25	0.2962962962962963	72082181	0.566070309328902	0.7982882369423613
189	57	33	0.30158730158730157	77186558	0.6977993356617731	0.8691054336277309
189	58	32	0.30687830687830686	82058799	0.63647757743308	0.8927391209243578
189	59	43	0.31216931216931215	86689620	0.8095797615992281	0.9312756107350239
189	60	51	0.31746031746031744	91017864	0.9145381426592772	0.9573110955011939
189	61	53	0.32275132275132273	95011779	0.9104512703739233	0.990481702998448
189	62	42	0.328042328042328	98622304	0.6950762232536851	1.0383789433161812
189	63	61	0.3333333333333333	101812789	0.9778805027105528	1.0468251836872846
189	64	59	0.3386243386243386	104641843	0.9202480760016974	1.0664432279995126
189	65	54	0.3439153439153439	106979598	0.8238555746944133	1.0909803254502075
189	66	66	0.3492063492063492	108972550	0.9885191985397958	1.1238181948147035
189	67	79	0.3544973544973545	110476602	1.167118813870101	1.1587279707787999
189	68	84	0.35978835978835977	111444034	1.2302142363744082	1.2039780101221447
189	69	64	0.36507936507936506	111962366	0.9329668076965797	1.252504344495848
189	70	65	0.37037037037037035	111899830	0.9480739558675555	1.3202622350843118
189	71	68	0.37566137566137564	111390138	0.9963695743738066	1.346139302489407
189	72	80	0.38095238095238093	110244093	1.1843851260717442	1.3755567827108013
189	73	82	0.3862433862433862	108723014	1.2309790325177323	1.4113629651240405
189	74	79	0.3915343915343915	107000592	1.2050337131465518	1.4306693819971241
189	75	95	0.3968253968253968	105084115	1.4755190495150787	1.4746173282506578
189	76	68	0.4021164021164021	102954932	1.0780031828732555	1.5174729494558172
189	77	98	0.4074074074074074	100715342	1.5881398028060698	1.5301375624007096
189	78	75	0.4126984126984127	98484560	1.2429435384319705	1.5678415375252188
189	79	77	0.41798941798941797	96268482	1.3054639636571548	1.5861916207368463
189	80	70	0.42328042328042326	94177110	1.2131401249004279	1.6259180855021245
189	81	87	0.42857142857142855	92048283	1.5426302637854334	1.6504347970506146
189	82	76	0.43386243386243384	89956969	1.37891363132907	1.6935570819532548
189	83	86	0.43915343915343913	88019501	1.5946957457240678	1.7131007851002535
189	84	72	0.4444444444444444	86103834	1.3647977346493432	1.7208619735775348
189	85	73	0.4497354497354497	84243820	1.414305059856663	1.741276366959664
189	86	69	0.455026455026455	82468312	1.3655898242264308	1.750208782525639
189	87	74	0.4603174603174603	80806995	1.4946553103166977	1.7682864782982979
189	88	63	0.4656084656084656	79122584	1.2995660997288105	1.783044109326554
189	89	58	0.4708994708994709	77437668	1.2224581890842945	1.7947822753992733
189	90	65	0.47619047619047616	75653378	1.4023076998492645	1.8077021287214339
189	91	70	0.48148148148148145	73830576	1.5474622734646053	1.8326529187156009
189	92	71	0.48677248677248675	71943814	1.6107315951861017	1.8821408194561848
189	93	68	0.49206349206349204	70074352	1.5838283369141906	1.9177138532690983
189	94	58	0.4973544973544973	68212885	1.3877775641682772	1.9294258716867398
189	95	65	0.5026455026455027	66326340	1.5995050305656389	1.9505588397907174
189	96	66	0.5079365079365079	64438704	1.6716887693588287	1.9814609206474159
189	97	70	0.5132275132275133	62495240	1.8281397269321844	2.022320054915981
189	98	53	0.5185185185185185	60264275	1.4354042239956664	2.098217827564429
189	99	66	0.5238095238095238	57583812	1.8706899395413044	2.1358489045111
189	100	61	0.5291005291005291	54299046	1.833563361125782	2.1632497385599265
189	101	61	0.5343915343915344	50561098	1.9691174683287822	2.2185677925763554
189	102	70	0.5396825396825397	46329297	2.4660428365265576	2.2698107293624434
189	103	53	0.544973544973545	41968021	2.061178793516054	2.3110526197109817
189	104	55	0.5502645502645502	37691583	2.3816426466009184	2.3703322656935133
189	105	43	0.5555555555555556	33612491	2.0879785997630367	2.4508117246785313
189	106	43	0.5608465608465608	29870660	2.3495350250957854	2.53406568114021
189	107	33	0.5661375661375662	26583615	2.0260874562928675	2.5370687221728643
189	108	20	0.5714285714285714	23708945	1.376816471446432	2.5632488630442216
189	109	30	0.5767195767195767	21236175	2.3057023684786118	2.6022606383424254
189	110	16	0.582010582010582	19089648	1.3679818924526015	2.6288118820950497
189	111	21	0.5873015873015873	17253227	1.986585425233691	2.639278220724004
189	112	28	0.5925925925925926	15678920	2.9147423671569554	2.6598260804901646
189	113	18	0.5978835978835979	14351950	2.047009597786766	2.665169162330785
189	114	20	0.6031746031746031	13167431	2.4790611013353723	2.6972375298353266
189	115	14	0.6084656084656085	12113217	1.8863697560798478	2.700716775059781
189	116	20	0.6137566137566137	11140960	2.9299868230940174	2.716157835445264
189	117	22	0.6190476190476191	10265929	3.4977012403143712	2.7471903123922385
189	118	17	0.6243386243386243	9445654	2.937481734681886	2.76870891848331
189	119	13	0.6296296296296297	8670786	2.447051847179874	2.8148921348787805
189	120	14	0.6349206349206349	7944946	2.876042983505774	2.8174700110792417
189	121	9	0.6402116402116402	7258129	2.023839711098809	2.8215991075987477
189	122	5	0.6455026455026455	6596652	1.23709974380252	2.851927338339573
189	123	9	0.6507936507936508	5988583	2.4528823760942924	2.792666060393132
189	124	6	0.656084656084656	5402565	1.8126315553788352	2.76038173327001
189	125	8	0.6613756613756614	4868330	2.6820586111966547	2.737296018269944
189	126	6	0.6666666666666666	4342501	2.2551197567911343	2.677609503048618
189	127	3	0.671957671957672	3878459	1.2624678769306648	2.6196650755026383
189	128	7	0.6772486772486772	3458633	3.3033291184164764	2.5428864059139027
189	129	6	0.6825396825396826	3086612	3.17268895442163	2.5408469082977967
189	130	1	0.6878306878306878	2758288	0.5917233080196398	2.4996345690200075
189	131	4	0.6931216931216931	2466820	2.6465543490499934	2.450829611146337
189	132	2	0.6984126984126984	2221269	1.4695593373255345	2.259497642450574
189	133	4	0.7037037037037037	2005150	3.2559026503371347	2.1867864853089576
189	134	2	0.708994708994709	1814623	1.7988786649688404	2.125125890899725
189	135	1	0.7142857142857143	1642540	0.9936703519128157	2.097806949509214
189	136	1	0.7195767195767195	1494516	1.0920882077079646	2.058547331997035
189	137	2	0.7248677248677249	1364973	2.3914660580551796	2.097806949509214
189	138	1	0.7301587301587301	1245488	1.3104448214923599	2.0703794747594957
189	139	2	0.7354497354497355	1139151	2.8655433736719296	1.9981276933673795
189	140	4	0.7407407407407407	1043342	6.257366423783865	2.0224513021539656
189	141	2	0.746031746031746	961257	3.395852097474195	2.0678497179648523
189	142	2	0.7513227513227513	894044	3.651147594147215	1.93525690790455
189	143	0	0.7566137566137566	832262	0.0	2.0703794747594957
189	144	0	0.7619047619047619	769495	0.0	2.0224513021539656
189	145	2	0.7671957671957672	714738	4.567109345888636	1.8786073818635394
189	146	0	0.7724867724867724	669355	0.0	1.5579860150013192
189	147	1	0.7777777777777778	622186	2.6232401562087158	0.0
189	148	1	0.783068783068783	582711	2.8009481541122034	0.0
189	149	1	0.7883597883597884	548813	2.9739516006925424	0.0
189	150	0	0.7936507936507936	513261	0.0	0.0
189	151	0	0.798941798941799	470035	0.0	0.0
189	152	0	0.8042328042328042	425263	0.0	0.0
189	153	0	0.8095238095238095	372673	0.0	0.0
189	154	0	0.8148148148148148	321670	0.0	0.0
189	155	0	0.8201058201058201	271020	0.0	0.0
189	156	0	0.8253968253968254	225141	0.0	0.0
189	157	0	0.8306878306878307	188680	0.0	0.0
189	158	1	0.8359788359788359	156088	10.456558478748374	0.0
189	159	0	0.8412698412698413	128048	0.0	0.0
189	160	0	0.8465608465608465	102878	0.0	0.0
189	161	0	0.8518518518518519	81660	0.0	0.0
189	162	0	0.8571428571428571	63599	0.0	0.0
189	163	0	0.8624338624338624	50951	0.0	0.0
189	164	0	0.8677248677248677	38801	0.0	0.0
189	165	0	0.873015873015873	29770	0.0	0.0
189	166	0	0.8783068783068783	24127	0.0	0.0
189	167	0	0.8835978835978836	18561	0.0	0.0
189	168	0	0.8888888888888888	12316	0.0	0.0
189	169	0	0.8941798941798942	9421	0.0	0.0
189	170	0	0.8994708994708994	6285	0.0	0.0
189	171	0	0.9047619047619048	4803	0.0	0.0
189	172	0	0.91005291005291	3665	0.0	0.0
189	173	0	0.9153439153439153	2705	0.0	0.0
189	174	0	0.9206349206349206	1935	0.0	0.0
189	175	0	0.9259259259259259	1438	0.0	0.0
189	176	0	0.9312169312169312	1099	0.0	0.0
189	177	0	0.9365079365079365	693	0.0	0.0
189	178	0	0.9417989417989417	498	0.0	0.0
189	179	0	0.9470899470899471	276	0.0	0.0
189	180	0	0.9523809523809523	152	0.0	0.0
189	181	0	0.9576719576719577	153	0.0	0.0
189	182	0	0.9629629629629629	159	0.0	0.0
189	183	0	0.9682539682539683	111	0.0	0.0
189	184	0	0.9735449735449735	3	0.0	0.0
189	185	0	0.9788359788359788	20	0.0	0.0
189	186	0	0.9841269841269841	14	0.0	0.0
189	187	0	0.9894179894179894	5	0.0	0.0
189	188	0	0.9947089947089947	0		
189	189	0	1.0	0		
190	0	0	0.0	66683	0.0	0.0
190	1	0	0.005263157894736842	55043	0.0	0.0
190	2	0	0.010526315789473684	64446	0.0	0.0
190	3	0	0.015789473684210527	71335	0.0	0.0
190	4	0	0.021052631578947368	73316	0.0	0.0
190	5	0	0.02631578947368421	79807	0.0	0.0
190	6	0	0.031578947368421054	84739	0.0	0.0
190	7	0	0.03684210526315789	87608	0.0	0.0
190	8	0	0.042105263157894736	93908	0.0	0.0
190	9	0	0.04736842105263158	96056	0.0	0.0
190	10	0	0.05263157894736842	98374	0.0	0.0
190	11	0	0.05789473684210526	100268	0.0	0.0
190	12	0	0.06315789473684211	100484	0.0	0.0
190	13	0	0.06842105263157895	100230	0.0	0.0
190	14	0	0.07368421052631578	103059	0.0	0.0
190	15	0	0.07894736842105263	104568	0.0	0.0
190	16	0	0.08421052631578947	108680	0.0	0.0
190	17	0	0.08947368421052632	114656	0.0	0.0
190	18	0	0.09473684210526316	118331	0.0	0.0
190	19	0	0.1	123578	0.0	0.0
190	20	0	0.10526315789473684	131574	0.0	0.0
190	21	0	0.11052631578947368	138495	0.0	0.0
190	22	0	0.11578947368421053	149838	0.0	0.0
190	23	0	0.12105263157894737	159076	0.0	0.0
190	24	0	0.12631578947368421	175677	0.0	0.0
190	25	0	0.13157894736842105	189418	0.0	0.0
190	26	0	0.1368421052631579	210768	0.0	0.0
190	27	0	0.14210526315789473	237291	0.0	0.0
190	28	0	0.14736842105263157	274240	0.0	0.0
190	29	0	0.15263157894736842	321149	0.0	0.0
190	30	0	0.15789473684210525	385663	0.0	0.0
190	31	0	0.1631578947368421	466563	0.0	0.0
190	32	0	0.16842105263157894	581075	0.0	0.0
190	33	0	0.1736842105263158	739425	0.0	0.0
190	34	0	0.17894736842105263	959746	0.0	0.0
190	35	0	0.18421052631578946	1254476	0.0	0.0
190	36	1	0.18947368421052632	1659759	1.1498790221889845	0.0
190	37	0	0.19473684210526315	2208709	0.0	0.0
190	38	0	0.2	2926676	0.0	0.0
190	39	0	0.20526315789473684	3838425	0.0	0.0
190	40	2	0.21052631578947367	5017472	0.7607504560022923	0.20868154817860732
190	41	1	0.21578947368421053	6495936	0.2938024721902074	0.2752728658686569
190	42	3	0.22105263157894736	8337458	0.6867280372468564	0.3448474599733948
190	43	2	0.22631578947368422	10528312	0.362550436573188	0.3905268983292133
190	44	8	0.23157894736842105	13124073	1.1633718014152263	0.44839493907721995
190	45	3	0.23684210526315788	16202318	0.35337944656857745	0.4740613601503961
